ID,"Gene Symbol","Expert Panel",Curator,"Disease Entity","Uploaded Date","Precuration Date","Disease entity assigned Date","Precuration Complete Date","Curation Provisional Date","Curation Approved Date","Recuration assigned Date","Retired Assignment Date","Published Date",Classification,Created,"GCI UUID"
4097,SUGCT,"Aminoacidopathy GCEP","Justyne Ross",MONDO:0009283,2020-06-22,,,2020-07-30,2022-10-11,2022-12-12,,,2022-12-16,Moderate,"2020-06-22 15:17:09",e646d61b-3506-41fd-bb84-6387d614814e
1762,SUOX,"Aminoacidopathy GCEP","Jen McGlaughon",MONDO:0010089,,,,,2019-02-14,2019-03-22,,,2020-04-06,Definitive,"2018-11-05 10:22:10",9e04026a-93d4-412d-92b0-6628c2f1f141
5278,TAFAZZIN,"Aminoacidopathy GCEP","May Flowers",MONDO:0010543,,,,,2022-12-08,2021-02-12,,,2022-12-08,Moderate,"2021-02-01 14:30:06",249245f7-1c3e-4faf-908a-160807f37dc6
5821,TAFAZZIN,"Aminoacidopathy GCEP","May Flowers",,,,,,,,,,,,"2021-09-15 12:10:31",
1744,TAT,"Aminoacidopathy GCEP","Justyne Ross",MONDO:0010160,,,,,2020-04-23,2020-06-29,,,2020-06-29,Definitive,"2018-11-05 10:22:09",a852073e-225d-4ce1-8d86-42c0ee747cb9
4089,TDO2,"Aminoacidopathy GCEP","Justyne Ross",MONDO:0010907,,,,2020-06-11,2023-10-24,2023-11-17,,,2023-12-08,Limited,"2020-06-11 14:32:41",a8cefd3d-5896-4710-8ac0-3efeee86c262
1743,TH,"Aminoacidopathy GCEP","Jenny Goldstein",MONDO:0100064,,,,2019-01-11,2020-05-22,2019-03-22,,,2020-05-22,Definitive,"2018-11-05 10:22:09",c6d109b0-c5f9-4724-b13a-119636ea0ea8
4095,TYR,"Aminoacidopathy GCEP",,MONDO:0018135,2020-06-22,,,2020-07-30,2020-08-14,2020-08-28,,,2020-10-15,Definitive,"2020-06-22 15:15:50",1062a6be-bb1a-49ee-99a3-dece3ef30866
4105,UROC1,"Aminoacidopathy GCEP",,MONDO:0010167,2020-06-22,,,,2020-07-20,2020-11-13,,,2021-05-12,Limited,"2020-06-22 15:21:16",9be57719-19cc-4bc8-aca5-ea4c7afab11f
5328,ALS2,"Amyotrophic Lateral Sclerosis GCEP","Justyne Ross",MONDO:0100227,,,,2023-01-10,2023-05-26,2023-02-14,,,2023-05-26,Definitive,"2021-04-14 16:55:54",07dc542a-b3ec-40a7-812b-5c7054075677
5329,ANG,"Amyotrophic Lateral Sclerosis GCEP",,MONDO:0012753,,,,,2022-02-08,2022-02-08,,,2022-04-11,Limited,"2021-04-14 16:55:54",f1461ceb-3337-43d4-8fec-970719561b6f
5330,ANXA11,"Amyotrophic Lateral Sclerosis GCEP","Emily McCann",MONDO:0027694,,,,,,,,,2021-11-12,,"2021-04-14 16:55:54",
5331,AR,"Amyotrophic Lateral Sclerosis GCEP","Ingrid Keseler",MONDO:0010735,,,,2023-07-27,2023-07-27,2023-08-08,,,2023-12-29,Definitive,"2021-04-14 16:55:54",74ddbe63-4e4e-4dc4-9bcc-ab08f4715fe0
5332,ARPP21,"Amyotrophic Lateral Sclerosis GCEP",,MONDO:0004976,,,,,2023-01-11,2023-01-10,,,2023-03-30,Limited,"2021-04-14 16:55:54",5e5ba25a-fef6-47ba-b0d8-ebba817eec32
5333,ATXN2,"Amyotrophic Lateral Sclerosis GCEP",,MONDO:0008458,,,,2023-01-26,2023-02-20,,,,,Definitive,"2021-04-14 16:55:54",56f1b78d-5837-4c6d-a4d3-f4d26129b114
5334,BSCL2,"Amyotrophic Lateral Sclerosis GCEP",,,,,,,,,,,,,"2021-04-14 16:55:54",
5335,C9ORF72,"Amyotrophic Lateral Sclerosis GCEP","Lyndal Henden",MONDO:0007105,,,,,,,,,2021-09-20,,"2021-04-14 16:55:54",faced457-be12-44d9-a301-c3c2b8a6555c
5336,CAV1,"Amyotrophic Lateral Sclerosis GCEP","Angita Jain",MONDO:0004976,,,,,2023-12-21,2023-12-21,,,2023-12-21,Limited,"2021-04-14 16:55:54",8f91dc15-0399-43cd-bff4-8683a03c7669
7201,CAV2,"Amyotrophic Lateral Sclerosis GCEP","Angita Jain",MONDO:0004976,2022-07-13,,,,2023-12-21,2023-12-21,,,2023-12-21,Limited,"2022-07-13 16:21:54",0ff87a71-0627-4f0e-b657-766911efadb4
5337,CCNF,"Amyotrophic Lateral Sclerosis GCEP","Maysen Mesaros",MONDO:0030875,,,,,2022-04-05,2022-04-05,,,2022-04-05,Limited,"2021-04-14 16:55:54",0c0cd6d0-e1a5-4ef0-a5f8-05eff55dd106
8353,CFAP410,"Amyotrophic Lateral Sclerosis GCEP","Steven Lenz",MONDO:0004976,2023-11-14,,,,,,,,,,"2023-11-14 09:36:31",4a6e7148-d1ea-4b7b-ae4e-1a3aec8117e4
5338,CHCHD10,"Amyotrophic Lateral Sclerosis GCEP",,MONDO:0014395,,,,2022-06-14,2022-12-20,2022-09-13,,,2022-12-20,Moderate,"2021-04-14 16:55:54",ba5b2b2d-d833-4fab-a344-ff2ddced5d33
5339,CHMP2B,"Amyotrophic Lateral Sclerosis GCEP","Justyne Ross",MONDO:0010936,,,,2022-06-23,2022-07-01,2022-07-12,,,2022-07-12,Definitive,"2021-04-14 16:55:54",21efa027-e575-4a5c-8877-41fb6bc889c7
5340,CYLD,"Amyotrophic Lateral Sclerosis GCEP",,MONDO:0030872,,,,2023-02-23,2023-02-23,2023-02-23,,,2023-03-30,Limited,"2021-04-14 16:55:54",ace4b969-c2e8-4393-93d8-f588a822c8af
5341,DAO,"Amyotrophic Lateral Sclerosis GCEP",,,,,,,,,,,,,"2021-04-14 16:55:54",
1392,DAO,"Amyotrophic Lateral Sclerosis GCEP","Heather Marriot",MONDO:0004976,2018-05-18,,,2018-05-18,2022-04-04,2022-04-12,,,2022-04-12,Refuted,"2018-10-18 12:54:09",8d4e4ade-78f0-42c2-b308-dd7e86772ad9
5342,DCTN1,"Amyotrophic Lateral Sclerosis GCEP","Allison Dilliott",MONDO:0004976,,,,2023-03-14,2023-08-04,2023-08-04,,,2023-12-21,Moderate,"2021-04-14 16:55:54",bdaa8368-0fd6-4a2f-b82c-82091bb49f3a
5343,DNAJC7,"Amyotrophic Lateral Sclerosis GCEP","Emily McCann",MONDO:0004976,,,,,2022-12-20,2022-10-27,,,2022-12-20,Limited,"2021-04-14 16:55:54",3b18fc0a-61e9-443c-949f-28dcdd3c3b50
5344,ERBB4,"Amyotrophic Lateral Sclerosis GCEP",,MONDO:0014223,,,,,2021-09-30,,,,2021-10-01,,"2021-04-14 16:55:54",c28a8d2b-91dc-47b4-9b6c-daebe6057d56
5345,ERLIN1,"Amyotrophic Lateral Sclerosis GCEP","Maysen Mesaros",MONDO:0004976,,,,,2021-07-27,2021-07-27,,,2021-07-27,Limited,"2021-04-14 16:55:54",4da98475-d55f-47bf-abdb-881ceeb7f81b
5346,ERLIN2,"Amyotrophic Lateral Sclerosis GCEP",,MONDO:0012639,,2023-04-11,,2023-04-11,2023-07-11,,,,,,"2021-04-14 16:55:54",0cd4cada-d541-40ea-bac5-c8cc445dc7de
5347,EWSR1,"Amyotrophic Lateral Sclerosis GCEP",,MONDO:0004976,,,,2022-09-13,2022-10-11,2022-10-11,,,2023-03-30,Disputed,"2021-04-14 16:55:54",7dbfad5d-1b06-48db-846e-81b7faf29ced
5348,FIG4,"Amyotrophic Lateral Sclerosis GCEP",,,,,,,,,,,,,"2021-04-14 16:55:54",
5349,FUS,"Amyotrophic Lateral Sclerosis GCEP","Justyne Ross",MONDO:0011951,,,,,2021-10-12,2021-10-12,,,2021-10-12,Definitive,"2021-04-14 16:55:54",218b7e0c-d9c4-4835-920b-ba3d24173c5e
7203,FXR2,"Amyotrophic Lateral Sclerosis GCEP",,,2022-07-13,,,,,,,,,,"2022-07-13 16:22:48",
5350,GLE1,"Amyotrophic Lateral Sclerosis GCEP","Justyne Ross",MONDO:0004976,,,,,2023-08-08,2023-10-10,,,2023-10-10,Limited,"2021-04-14 16:55:54",222a1f53-b507-4b47-a99a-829568812789
5351,GLT8D1,"Amyotrophic Lateral Sclerosis GCEP",,MONDO:0005144,,,,,2022-12-20,2022-11-08,,,2022-12-20,Limited,"2021-04-14 16:55:54",060f1835-7c03-4cb2-b5c9-3b11a87c8eb4
5352,GRN,"Amyotrophic Lateral Sclerosis GCEP",,,,,,2023-04-27,2023-04-27,2023-05-25,,,,,"2021-04-14 16:55:54",
5353,HNRNPA1,"Amyotrophic Lateral Sclerosis GCEP","Allison Dilliott",MONDO:0014181,,,,,,,,,,,"2021-04-14 16:55:54",caa401ee-37e8-41a6-ada4-be9ebded1998
5354,hnRNPA2B1,"Amyotrophic Lateral Sclerosis GCEP","Hannah White",MONDO:0004976,,,,,2021-10-28,2021-12-15,,,2021-12-15,Limited,"2021-04-14 16:55:54",43ba305f-764c-48da-b026-8663a5e57387
5355,KIF5A,"Amyotrophic Lateral Sclerosis GCEP",,MONDO:0060670,,,,2022-04-12,2022-07-22,2022-05-26,,,2022-07-22,Definitive,"2021-04-14 16:55:54",0eb51546-3511-41d5-a3e8-1e0fc8442df3
5356,LGALSL,"Amyotrophic Lateral Sclerosis GCEP","Maysen Mesaros",MONDO:0004976,,,,,2023-02-14,2023-02-14,,,2023-03-30,Limited,"2021-04-14 16:55:54",69c5e93b-cebe-40b2-a240-6a3cd2dfeb4d
5357,MATR3,"Amyotrophic Lateral Sclerosis GCEP","Justyne Ross",MONDO:0011632,,,,,2021-09-13,2021-09-23,,,2021-09-27,Moderate,"2021-04-14 16:55:54",34cdab4e-7956-4ee7-8ea4-667442326ae9
5358,NEFH,"Amyotrophic Lateral Sclerosis GCEP","Heather Marriot",MONDO:0004976,,,,2023-03-14,2023-03-23,2023-03-23,,,2023-06-30,Limited,"2021-04-14 16:55:54",4038f00d-6ccc-41bc-88d9-559e1aae22c2
5359,NEK1,"Amyotrophic Lateral Sclerosis GCEP","Allison Dilliott",MONDO:0054750,,,,2022-02-24,2022-03-11,2022-04-29,,,2022-04-29,Definitive,"2021-04-14 16:55:54",7a25fbbf-ae2f-4453-84a7-bed4fcd2e1c2
7204,NUP50,"Amyotrophic Lateral Sclerosis GCEP",,,2022-07-13,,,,,,,,,,"2022-07-13 16:23:08",
5360,OPTN,"Amyotrophic Lateral Sclerosis GCEP",,MONDO:0013264,,,,2022-03-24,2022-08-22,2022-05-10,,,2022-08-22,Definitive,"2021-04-14 16:55:54",ff68ad12-2271-457c-8144-edd3bb107680
5361,PFN1,"Amyotrophic Lateral Sclerosis GCEP","Justyne Ross",MONDO:0013891,,,,,2021-05-06,,,,2021-05-06,,"2021-04-14 16:55:54",
5362,PRPH,"Amyotrophic Lateral Sclerosis GCEP","Justyne Ross",MONDO:0004976,,,,,2022-11-08,2022-12-13,,,,Limited,"2021-04-14 16:55:54",5b8699ca-bdd2-401e-941d-a06f45e35bd0
5363,SETX,"Amyotrophic Lateral Sclerosis GCEP",,,,,,,,,,,,,"2021-04-14 16:55:54",
5364,SIGMAR1,"Amyotrophic Lateral Sclerosis GCEP","Justyne Ross",MONDO:0013715,,,,,2023-12-12,,,,,Definitive,"2021-04-14 16:55:54",7542e0f0-a447-4b16-a255-726cba6ce25f
5365,SLC52A2,"Amyotrophic Lateral Sclerosis GCEP",,"MONDO: 0013867",,,,,,,,,,,"2021-04-14 16:55:54",
5366,SLC52A3,"Amyotrophic Lateral Sclerosis GCEP",,,,,,,,,,,,,"2021-04-14 16:55:55",
5367,SOD1,"Amyotrophic Lateral Sclerosis GCEP","Justyne Ross",MONDO:0007103,,,,,2021-07-13,2021-07-13,,,2021-07-13,Definitive,"2021-04-14 16:55:55",b6737a42-2a23-41b9-88f0-6de50e6d56ad
5368,SPG11,"Amyotrophic Lateral Sclerosis GCEP","Justyne Ross",MONDO:0011445,,,,2023-04-11,2023-05-09,2023-06-07,,,2023-06-30,Definitive,"2021-04-14 16:55:55",1a23788d-f916-459d-98e3-e1468ec87083
7202,SPTLC1,"Amyotrophic Lateral Sclerosis GCEP","Sarah Martin",MONDO:0004976,2022-07-13,,,2023-02-23,,2023-06-22,,,,,"2022-07-13 16:22:19",113a5e68-ce95-4b15-9dee-c6c4a2f9756d
7262,SQSTM1,"Amyotrophic Lateral Sclerosis GCEP",,,2022-07-28,,,2022-07-28,2022-09-22,,,,,,"2022-07-28 16:52:26",
5369,SQSTM1,"Amyotrophic Lateral Sclerosis GCEP","Allison Dilliott",MONDO:0014640,,,,2022-07-28,2022-12-20,2022-12-13,,,2022-12-29,Moderate,"2021-04-14 16:55:55",1a222828-c0e1-499a-800f-cfad218febc3
7261,SS18L1,"Amyotrophic Lateral Sclerosis GCEP",,MONDO:0004976,2022-07-27,,,,2023-06-05,2023-05-25,,,2023-06-30,Limited,"2022-07-27 11:37:23",1deb928f-205f-4cba-a06c-a9b5cddcfaa5
5884,TAF15,"Amyotrophic Lateral Sclerosis GCEP","Allison Dilliott",MONDO:0004976,,,,,2021-11-03,2021-11-03,,,2021-11-03,Limited,"2021-11-01 09:30:03",d62af395-cb7b-485b-add9-f6fda491681a
5370,TARDBP,"Amyotrophic Lateral Sclerosis GCEP","Emily McCann",MONDO:0012790,,,,,2021-07-26,2021-07-27,,,2021-07-27,Definitive,"2021-04-14 16:55:55",374f3e99-a670-4bd0-ba4e-7552df127a01
5371,TBK1,"Amyotrophic Lateral Sclerosis GCEP",,,,2022-06-23,,,,2022-06-23,,,,,"2021-04-14 16:55:55",
5372,TIA1,"Amyotrophic Lateral Sclerosis GCEP",,MONDO:0030885,,,,2022-09-13,2022-10-11,2022-10-11,,,2023-01-06,Limited,"2021-04-14 16:55:55",d5d58784-5589-471e-9cf7-8617a7a72832
5602,TUBA4A,"Amyotrophic Lateral Sclerosis GCEP","Justyne Ross",MONDO:0014531,,,,,2021-09-14,2021-09-14,,,2021-09-14,Moderate,"2021-07-27 16:50:33",93e4b6aa-cd4b-4e40-ac09-781e6bed0f24
5327,UBQLN2,"Amyotrophic Lateral Sclerosis GCEP","Justyne Ross",MONDO:0010459,,,,,2021-04-13,2021-04-13,,,2021-04-13,Definitive,"2021-04-13 16:05:41",e42590fa-b0fe-496e-a655-8b4c73ede546
5923,VAPB,"Amyotrophic Lateral Sclerosis GCEP",,MONDO:0012077,2021-12-15,,,2021-11-09,,2021-12-14,,,2021-12-15,,"2021-12-21 09:45:56",
5927,VCP,"Amyotrophic Lateral Sclerosis GCEP","Heather Marriot",,,,,,,,,,2021-12-23,,"2022-01-04 22:17:32",5d874b8d-d517-466a-b4f3-0b16eded2ebb
6057,ADA2,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-04-15 20:02:22",
5809,AICDA,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0011528,2021-09-10,,,,2023-07-05,2023-07-11,,,2023-08-14,Definitive,"2021-09-10 14:17:17",113fc980-036c-4487-a442-ff48bf422c75
8203,AICDA,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0011528,2023-07-03,,,,2023-07-05,2023-07-11,,,2023-08-14,Definitive,"2023-07-03 09:17:53",6c23925b-8fb0-4cb8-a351-075a8229a695
4163,ARHGEF1,"Antibody Deficiencies GCEP","Autumn Self",,2020-09-18,,,,2020-12-22,,,,2021-01-19,Limited,"2020-09-18 15:23:06",
6059,BACH2,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-04-15 20:02:22",
6063,BLK,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-04-15 20:02:22",
4140,BLNK,"Antibody Deficiencies GCEP","Shruthi Mohan",MONDO:0013289,2020-09-18,,,,2021-03-16,2021-03-16,,,2021-03-16,Definitive,"2020-09-18 15:22:44",2ee5c475-43b5-4a07-9e26-9e8b0e37addf
7332,BRWD1,"Antibody Deficiencies GCEP","Rahma Mani",MONDO:0015977,,,,,2022-12-08,2022-12-08,,,2023-05-10,Limited,"2022-11-10 11:24:33",e75b5297-ff56-4bd9-8f71-84b92406131b
5078,BTK,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0010615,,,,2020-10-28,2020-11-17,2020-11-17,,,2020-11-17,Disputed,"2020-10-28 10:45:37",fdaa8035-9330-484d-b5cc-5ed96d1be726
4134,BTK,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0010421,2020-09-18,,,2020-09-21,2020-11-17,2020-10-20,,,2020-11-17,Definitive,"2020-09-18 15:22:38",309694ed-4603-4dc1-be2e-7dada74b1504
4147,CARD11,"Antibody Deficiencies GCEP",,MONDO:0014081,2020-09-18,,,,,2022-03-15,,,2022-04-12,,"2020-09-18 15:22:50",c7e436b5-7eb2-48ba-98be-01f51261c0cd
7321,CARD11,"Antibody Deficiencies GCEP",,MONDO:0054697,,,,,,2022-03-15,,,2022-04-12,,"2022-10-27 23:46:57",b95442e5-dd79-4470-90a7-c64f32f348a9
7322,CARD11,"Antibody Deficiencies GCEP",,MONDO:0014645,,,,,,2022-03-15,,,2022-04-12,,"2022-10-27 23:48:13",d793dc22-241d-4d01-83af-f690d9789140
4151,CD19,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0013283,2020-09-18,,,2022-04-21,2022-04-28,2022-05-24,,,2022-07-07,Definitive,"2020-09-18 15:22:53",9f006b96-d247-4c75-a1a1-b94833c33610
6053,CD40,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-04-15 20:02:22",
4138,CD79A,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0013288,2020-09-18,,,,2020-11-16,,,,2020-12-16,Definitive,"2020-09-18 15:22:42",e5b11fe5-ff48-4193-b4fd-24d53d22c445
4139,CD79B,"Antibody Deficiencies GCEP","Shruthi Mohan",MONDO:0012987,2020-09-18,,,,2021-01-26,2021-01-26,,,2021-01-26,Definitive,"2020-09-18 15:22:43",27184e88-b5aa-4d34-a01e-985f068c1d9b
4152,CD81,"Antibody Deficiencies GCEP","Cherith Somerville",MONDO:0013286,2020-09-18,,,,2021-04-19,2021-04-29,,,2021-04-29,Limited,"2020-09-18 15:22:54",9df43c99-e128-46f3-b0bd-49884250c38e
4154,CR2,"Antibody Deficiencies GCEP","Michelle Paczosa",MONDO:0013862,2020-09-18,,,,2021-07-27,2021-08-03,,,2021-11-28,Definitive,"2020-09-18 15:22:56",63bb2641-d8be-4480-9e8e-adc975e92eac
1201,CTLA4,"Antibody Deficiencies GCEP","Shruthi Mohan",MONDO:0014493,,,,,2021-04-28,2021-04-28,,,2021-04-28,Definitive,"2018-10-17 14:03:14",658b0515-e59d-4223-9ba6-cc2afcfb480f
5301,CTNNBL1,"Antibody Deficiencies GCEP","Shruthi Mohan",MONDO:0015517,2021-02-15,,,,,,,,2022-06-30,,"2021-02-15 11:15:46",
6061,CXCR4,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-04-15 20:02:22",
5299,FNIP1,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0100432,2021-02-15,2021-11-15,,,2021-11-16,,,,2021-12-06,,"2021-02-15 11:14:49",
6064,GATA2,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-04-15 20:02:22",
6054,ICOS,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-04-15 20:02:22",
7325,ICOSLG,"Antibody Deficiencies GCEP","Joshua Taylor",,,,,,,,,,2023-05-26,,"2022-10-28 14:43:41",3ae20b0f-5fe7-45cd-a77d-96c4c5a8a556
4135,IGHM,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0020729,2021-06-04,,,,2021-06-04,2021-06-15,,,2021-06-15,Definitive,"2020-09-18 15:22:39",4b2f80ce-3b30-45e7-8ed0-2540f6853755
4137,IGKC,"Antibody Deficiencies GCEP","Autumn Self",MONDO:0013576,2020-09-18,,,,2021-04-08,2021-05-18,,,2021-05-18,Limited,"2020-09-18 15:22:41",82b94434-e8a0-4d6a-ad8f-8d4ad78f8982
4136,IGLL1,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0013287,2020-09-18,,,,2021-11-30,,,,2021-12-21,,"2020-09-18 15:22:40",
4148,IKZF1,"Antibody Deficiencies GCEP",,,2020-09-18,,,,,,,,,,"2020-09-18 15:22:51",
6397,IKZF2,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-04-21 17:09:51",
6398,IKZF3,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-04-21 17:09:51",
6055,IL21,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-04-15 20:02:22",
6056,IL21R,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-04-15 20:02:22",
4159,INO80,"Antibody Deficiencies GCEP","Cherith Somerville",MONDO:0011864,2020-09-18,,,,2021-01-22,2021-01-22,,,2021-01-22,Disputed,"2020-09-18 15:23:00",94af2862-87f8-414c-8220-a15a92a01738
4161,IRF2BP2,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0054691,2020-09-18,,,2021-02-23,2021-02-24,2021-03-16,,,2021-03-16,Limited,"2020-09-18 15:23:03",4f8fa77d-54d6-4dcb-8115-3f3cfc4e398e
7968,IRF4,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2023-04-22 15:38:51",
5300,LRBA,"Antibody Deficiencies GCEP",,MONDO:0013863,2021-02-15,,,,,,,,2022-05-18,,"2021-02-15 11:15:22",
6060,LRRC8A,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-04-15 20:02:22",
8208,MAP3K14,"Antibody Deficiencies GCEP","Shruthi Mohan",MONDO:0018642,,,,,2023-07-15,,,,,Moderate,"2023-07-10 18:50:04",d7613a7e-b528-4e6e-b903-6a5995a1a5de
4153,MS4A1,"Antibody Deficiencies GCEP","Shruthi Mohan",MONDO:0013285,2020-09-18,,,,2021-07-29,2022-03-02,,,2022-03-02,Limited,"2020-09-18 15:22:55",95480774-8709-4eb4-8f35-1ba1e2b01317
4156,MSH6,"Antibody Deficiencies GCEP",,,2020-09-18,,,,,,,,,,"2020-09-18 15:22:58",
4141,NFKB1,"Antibody Deficiencies GCEP","Michelle Paczosa",MONDO:0014697,2020-09-18,,,,2021-05-14,2021-05-14,,,2021-05-25,Definitive,"2020-09-18 15:22:45",b3745915-c138-4cb6-84da-49aabc1403bf
4142,NFKB2,"Antibody Deficiencies GCEP","Cherith Somerville",MONDO:0014260,2020-09-18,2021-06-09,,,2021-09-10,2021-09-21,,,2021-10-13,,"2020-09-18 15:22:46",1cac5126-c37c-4b53-b36c-70b0218d143d
7326,PAX5,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-10-28 14:43:41",
4143,PIK3CD,"Antibody Deficiencies GCEP",,MONDO:0023655,2020-09-18,,,2021-06-15,,2022-04-19,,,2022-04-20,,"2020-09-18 15:22:46",2ec99aac-e9fc-484c-a3aa-19215e8e115b
6396,PIK3CD,"Antibody Deficiencies GCEP","Shruthi Mohan",MONDO:0014222,,,,2021-06-15,,2022-04-19,,,2022-04-20,,"2022-04-20 17:32:49",04db3fff-d1aa-4941-83d4-2bb662e08f8a
7327,PIK3CG,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0030717,,,,,2023-06-21,2023-07-18,,,2023-07-18,Moderate,"2022-10-28 14:43:41",c8486a14-a6e7-4b9c-ba68-6c8ab9ef32a4
4146,PIK3R1,"Antibody Deficiencies GCEP","Autumn Self",MONDO:0014083,2020-09-18,2021-03-16,,2021-04-09,2021-05-20,2021-05-20,,,2021-05-20,Limited,"2020-09-18 15:22:50",e1df4df8-c05d-4172-b37e-da0e486bfe97
5309,PIK3R1,"Antibody Deficiencies GCEP","Autumn Self",MONDO:0014453,2021-03-16,2021-03-16,,2021-04-19,2021-05-20,2021-07-22,,,2021-07-22,Definitive,"2021-03-16 10:45:46",31518907-ca30-49bc-835b-43cfcc028630
6065,PMS2,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-04-15 20:02:22",
7269,POU2AF1,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0015977,,,,,2022-09-09,2022-09-20,,,2022-09-22,Limited,"2022-09-09 16:08:52",500688ac-b24b-4f5d-afbd-49f4dcbe320e
6058,PTEN,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-04-15 20:02:22",
5924,RAC2,"Antibody Deficiencies GCEP",,MONDO:0011988,2021-12-21,,,2021-07-20,,2021-12-21,,,2021-12-21,,"2021-12-21 09:53:36",
4904,RAC2,"Antibody Deficiencies GCEP","Michelle Paczosa",MONDO:0033554,2020-10-16,,,,2021-10-19,2021-10-19,,,2021-11-28,Strong,"2020-10-16 09:30:44",278b75c5-46f5-47fb-a259-f85858b54f90
4166,RAC2,"Antibody Deficiencies GCEP","Michelle Paczosa",MONDO:0033555,2020-09-18,2021-06-29,,,2021-10-19,2021-10-19,,,2021-11-28,Moderate,"2020-09-18 15:23:10",5f35a345-c1c9-4cc6-a7cf-6a3eaa0982b2
7324,SASH3,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-10-28 14:43:41",
4165,SEC61A1,"Antibody Deficiencies GCEP","Shruthi Mohan",MONDO:0100337,2020-09-18,,,,2021-07-27,2021-07-27,,,2021-07-27,Moderate,"2020-09-18 15:23:09",55a28754-d1ea-42fc-b2b1-9573e0c0df83
4164,SH3KBP1,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0010296,2020-09-18,,,,2021-10-26,2021-11-16,,,2021-12-09,Limited,"2020-09-18 15:23:07",a033355e-e68a-4dd8-8fca-f3e736c082ad
4168,SLC39A7,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0015977,2020-09-18,,,2021-08-17,2021-09-21,2021-09-21,,,2021-09-21,Moderate,"2020-09-18 15:23:13",ad532ecd-4ae8-43ec-9965-87589e2c6560
6062,SPI1,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-04-15 20:02:22",
4167,TCF3,"Antibody Deficiencies GCEP",,,2020-09-18,,,,,,,,,,"2020-09-18 15:23:12",
4149,TNFRSF13B,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0009413,2020-09-18,,,,2021-02-03,2021-01-26,,,2021-02-03,Definitive,"2020-09-18 15:22:52",d859e257-0a5a-436a-840a-ec8403abd7f6
4150,TNFRSF13C,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0013284,2020-09-18,,,,2021-04-08,2021-04-13,,,2021-04-23,Limited,"2020-09-18 15:22:52",d421742a-81ce-4fb2-9038-ee740c65b076
4157,TNFSF12,"Antibody Deficiencies GCEP",,,2020-09-18,,,,,,,,,,"2020-09-18 15:22:59",
5302,TNFSF13,"Antibody Deficiencies GCEP",,,2021-02-15,,,,,,,,,,"2021-02-15 11:16:17",
4169,TOP2B,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0012243,2020-09-18,,,,2021-09-23,2021-10-19,,,2021-10-19,Moderate,"2020-09-18 15:23:15",200b690a-182f-489c-b617-566a7d98a8d7
7323,TRAF3,"Antibody Deficiencies GCEP",,,,,,,,,,,,,"2022-10-28 14:43:41",45dc18fc-d73b-4abf-b96f-0a05857fc20e
4158,TRNT1,"Antibody Deficiencies GCEP",,,2020-09-18,,,,,2022-10-07,,,,,"2020-09-18 15:23:00",1e06156f-3a60-4e0c-bf47-ed68ad831af1
4155,UNG,"Antibody Deficiencies GCEP","Justyne Ross",MONDO:0011971,2020-09-18,,,,2021-07-06,2021-08-17,,,2021-08-17,Moderate,"2020-09-18 15:22:57",94403c03-a325-49ab-9ded-dd85b5216e2e
80,ACTC1,"ARVC GCEP","Courtney Thaxton",MONDO:0016587,,,,,2019-02-22,2019-03-15,,,2020-05-08,"No Known Disease Relationship","2018-09-20 10:23:55",b3f44f54-e74a-4892-b4bd-8866b8fb89ed
